Potential applied (V),Fitted WE(1).Î´.Current,Corrected WE(1).Î´.Current (A)
0,1.06201171874999E-06,0
0.005035400390625,1.11026248047004E-06,2.63028535154964E-07
0.01007080078125,1.15851140779791E-06,2.178313656396E-07
0.015106201171875,1.20675758523775E-06,1.87895735074749E-07
0.0201416015625,1.25500009897052E-06,1.64067283841984E-07
0.025177001953125,1.30323803724422E-06,1.44515869005782E-07
0.03021240234375,1.35147049074681E-06,1.31683806128189E-07
0.035247802734375,1.39969655295925E-06,1.15806376728255E-07
0.040283203125,1.44791532048596E-06,1.04513878732787E-07
0.045318603515625,1.49612589336031E-06,9.75020363271914E-08
0.05035400390625,1.54432737532242E-06,7.82922535838256E-08
0.055389404296875,1.59251887406726E-06,7.16046610889907E-08
0.0604248046875,1.64069950146046E-06,6.24865336957929E-08
0.065460205078125,1.68886837371999E-06,5.91785012800109E-08
0.07049560546875,1.73702461156152E-06,5.52727517197257E-08
0.075531005859375,1.78516734030565E-06,4.52769956318464E-08
0.08056640625,1.83329568994522E-06,3.59059702110317E-08
0.085601806640625,1.88140879517115E-06,3.1127825922604E-08
0.09063720703125,1.92950579535533E-06,3.1858950738423E-08
0.095672607421875,1.97758583448923E-06,3.23018608232704E-08
0.1007080078125,2.02564806107711E-06,3.18470561103899E-08
0.105743408203125,2.07369162798282E-06,3.14109110796754E-08
0.11077880859375,2.12171569222944E-06,3.31304991768138E-08
0.115814208984375,2.16971941475096E-06,3.15134954052866E-08
0.120849609375,2.2177019600958E-06,3.26642508417011E-08
0.125885009765625,2.26566249608151E-06,3.78043007934871E-08
0.13092041015625,2.31360019340092E-06,3.56429706615826E-08
0.135955810546875,2.36151422517947E-06,4.08295248205293E-08
0.1409912109375,2.40940376648427E-06,4.42095147657325E-08
0.146026611328125,2.45726799378506E-06,4.33423577774415E-08
0.15106201171875,2.50510608436793E-06,4.76893257883235E-08
0.156097412109375,2.55291721570242E-06,4.56545616413268E-08
0.1611328125,2.60070056476317E-06,5.06666227368255E-08
0.166168212890625,2.64845530730712E-06,5.14348294116251E-08
0.17120361328125,2.6961806171078E-06,5.55894024234523E-08
0.176239013671875,2.74387566514812E-06,5.18396668831341E-08
0.1812744140625,2.79153961877351E-06,5.30038382577436E-08
0.186309814453125,2.8391716408072E-06,5.54206443490511E-08
0.19134521484375,2.8867708886298E-06,5.81754004327049E-08
0.196380615234375,2.93433651322536E-06,5.88275492746437E-08
0.201416015625,2.98186765819642E-06,5.46313652410838E-08
0.206451416015625,3.0293634587505E-06,5.19964045307489E-08
0.21148681640625,3.07682304066088E-06,5.73322327766228E-08
0.216522216796875,3.1242455192044E-06,5.11084847018482E-08
0.2215576171875,3.17162999807951E-06,4.85848456704912E-08
0.226593017578125,3.21897556830746E-06,5.43398613800384E-08
0.23162841796875,3.26628130712019E-06,4.51810952235643E-08
0.236663818359375,3.31354627683806E-06,5.16270630056892E-08
0.24169921875,3.36076952374121E-06,5.07905348525418E-08
0.246734619140625,3.40795007693789E-06,5.79312707183585E-08
0.25177001953125,3.45508694723375E-06,4.31430332350019E-08
0.256805419921875,3.50217912600566E-06,4.33531005568382E-08
0.2618408203125,3.54922558408416E-06,4.57451190408398E-08
0.266876220703125,3.59622527064829E-06,4.84890848204622E-08
0.27191162109375,3.64317711213697E-06,4.51773800505328E-08
0.276947021484375,3.6900800111809E-06,4.28301450691012E-08
0.281982421875,3.7369328455591E-06,4.29743810033995E-08
0.287017822265625,3.7837344671842E-06,4.5611235940798E-08
0.29205322265625,3.83048370112063E-06,4.58590723168679E-08
0.297088623046875,3.87717934463983E-06,4.61604991101732E-08
0.3021240234375,3.92382016631661E-06,4.56012204021397E-08
0.307159423828125,3.97040490517082E-06,4.4182497172925E-08
0.31219482421875,4.01693226985833E-06,4.73987848291661E-08
0.317230224609375,4.0634009379154E-06,4.42650777096044E-08
0.322265625,4.10980955506042E-06,4.02758941583319E-08
0.327301025390625,4.15615673455701E-06,4.15361365367412E-08
0.33233642578125,4.20244105664215E-06,3.6145369139099E-08
0.337371826171875,4.24866106802327E-06,3.93638343204765E-08
0.3424072265625,4.29481528144786E-06,3.8070460739639E-08
0.347442626953125,4.34090217534915E-06,3.80651098071013E-08
0.35247802734375,4.38692019357132E-06,3.50768767411753E-08
0.357513427734375,4.43286774517752E-06,3.5210868103732E-08
0.362548828125,4.47874320434373E-06,3.66376550312747E-08
0.367584228515625,4.52454491034167E-06,4.02744255958302E-08
0.37261962890625,4.57027116761339E-06,4.06297112928557E-08
0.377655029296875,4.61592024594027E-06,4.3503582184727E-08
0.3826904296875,4.66149038070887E-06,4.03528810098765E-08
0.387725830078125,4.70697977327597E-06,5.01003048490252E-08
0.39276123046875,4.75238659143479E-06,4.77232718464585E-08
0.397796630859375,4.79770896998427E-06,4.63462057969772E-08
0.40283203125,4.84294501140313E-06,5.20745198468655E-08
0.407867431640625,4.88809278663003E-06,5.42289907137233E-08
0.41290283203125,4.93315033595103E-06,5.37271054552154E-08
0.417938232421875,4.97811566999547E-06,5.57588417232844E-08
0.4229736328125,5.02298677084062E-06,5.66641080656311E-08
0.428009033203125,5.06776159322602E-06,5.49190708364832E-08
0.43304443359375,5.11243806587727E-06,6.02914263102259E-08
0.438079833984375,5.15701409293958E-06,6.21021179979181E-08
0.443115234375,5.20148755552047E-06,6.64567804170304E-08
0.448150634765625,5.24585631334128E-06,6.115052259622E-08
0.45318603515625,5.29011820649652E-06,6.87685122534841E-08
0.458221435546875,5.33427105731994E-06,7.31386106488089E-08
0.4632568359375,5.37831267235607E-06,7.63992417064305E-08
0.468292236328125,5.42224084443539E-06,7.82474368146128E-08
0.47332763671875,5.4660533548514E-06,8.26526998360958E-08
0.478363037109375,5.50974797563736E-06,7.8936106393892E-08
0.4833984375,5.55332247194012E-06,8.90725475911258E-08
0.488433837890625,5.59677460448864E-06,8.5903618167608E-08
0.49346923828125,5.64010213215388E-06,9.62870280023677E-08
0.498504638671875,5.68330281459716E-06,9.52006033715901E-08
0.5035400390625,5.72637441500333E-06,1.02788182652922E-07
0.508575439453125,5.76931470289514E-06,1.08676019761106E-07
0.51361083984375,5.81212145702487E-06,1.09814578131383E-07
0.518646240234375,5.85479246833893E-06,1.1414063712982E-07
0.523681640625,5.89732554301128E-06,1.20740863238719E-07
0.528717041015625,5.93971850554079E-06,1.22598388990461E-07
0.53375244140625,5.98196920190789E-06,1.27649938717105E-07
0.538787841796875,6.02407550278552E-06,1.34066587058235E-07
0.5438232421875,6.06603530679898E-06,1.38493501794774E-07
0.548858642578125,6.10784654382961E-06,1.39406874139137E-07
0.55389404296875,6.14950717835651E-06,1.46879540393493E-07
0.558929443359375,6.19101521283063E-06,1.56030685606865E-07
0.56396484375,6.23236869107561E-06,1.61979453455636E-07
0.569000244140625,6.27356570170906E-06,1.65338106884688E-07
0.57403564453125,6.31460438157849E-06,1.67634387952763E-07
0.579071044921875,6.35548291920549E-06,1.72837393294506E-07
0.5841064453125,6.39619955823205E-06,1.81559230830444E-07
0.589141845703125,6.43675260086243E-06,1.84951500700072E-07
0.59417724609375,6.47714041129433E-06,1.90340057455666E-07
0.599212646484375,6.51736141913289E-06,1.92538483210864E-07
0.604248046875,6.55741412278074E-06,2.01008728781765E-07
0.609283447265625,6.59729709279792E-06,2.10259059545825E-07
0.61431884765625,6.63700897522486E-06,2.1083038024389E-07
0.619354248046875,6.67654849486186E-06,2.17982755138138E-07
0.6243896484375,6.71591445849879E-06,2.18594818844964E-07
0.629425048828125,6.75510575808818E-06,2.27010941130568E-07
0.63446044921875,6.79412137385559E-06,2.27668176925662E-07
0.639495849609375,6.83296037734054E-06,2.38878001565713E-07
0.64453125,6.87162193436201E-06,2.38973768762993E-07
0.649566650390625,6.91010530790208E-06,2.4596158662917E-07
0.65460205078125,6.94840986090171E-06,2.46414357848288E-07
0.659637451171875,6.98653505896262E-06,2.60169042599879E-07
0.6646728515625,7.02448047294946E-06,2.58234370800541E-07
0.669708251953125,7.06224578148652E-06,2.64109198982231E-07
0.67474365234375,7.09983077334348E-06,2.63145300875274E-07
0.679779052734375,7.13723534970475E-06,2.74568849513996E-07
0.684814453125,7.17445952631732E-06,2.66641547901433E-07
0.689849853515625,7.21150343551193E-06,2.7354295120682E-07
0.69488525390625,7.24836732809303E-06,2.69027691438215E-07
0.699920654296875,7.28505157509271E-06,2.78119811626036E-07
0.7049560546875,7.32155666938438E-06,2.79761689990623E-07
0.709991455078125,7.35788322715205E-06,2.83107983785449E-07
0.71502685546875,7.39403198921142E-06,2.87242424851075E-07
0.720062255859375,7.43000382217903E-06,2.88807212977223E-07
0.72509765625,7.4657997194862E-06,2.96651452388801E-07
0.730133056640625,7.50142080223478E-06,2.87580662608965E-07
0.73516845703125,7.53686831989173E-06,3.06149258233265E-07
0.740203857421875,7.57214365082013E-06,3.05053614804869E-07
0.7452392578125,7.60724830264438E-06,3.02297595793115E-07
0.750274658203125,7.64218391244769E-06,2.98795091458565E-07
0.75531005859375,7.67695224680009E-06,3.04920311793654E-07
0.760345458984375,7.71155520161593E-06,3.00224583540321E-07
0.765380859375,7.74599480183943E-06,2.95387034098074E-07
0.770416259765625,7.78027320095798E-06,2.88574455292015E-07
0.77545166015625,7.81439268034257E-06,2.75512104813675E-07
0.780487060546875,7.84835564841523E-06,2.87630679709772E-07
0.7855224609375,7.88216463964384E-06,2.84644442387408E-07
0.790557861328125,7.91582231336481E-06,2.67771436635188E-07
0.79559326171875,7.94933145243437E-06,2.74240324909381E-07
0.800628662109375,7.98269496170973E-06,2.62544296102769E-07
0.8056640625,8.0159158663616E-06,2.67470364107146E-07
0.810699462890625,8.04899731001972E-06,2.48427006386533E-07
0.81573486328125,8.08194255275353E-06,2.55764966777714E-07
0.820770263671875,8.11475496889046E-06,2.48282140484536E-07
0.8258056640625,8.14743804467424E-06,2.43370060794512E-07
0.830841064453125,8.17999537576643E-06,2.33395737514823E-07
0.83587646484375,8.21243066459429E-06,2.33003905718206E-07
0.840911865234375,8.24474771754851E-06,2.11062829326486E-07
0.845947265625,8.27695044203453E-06,2.10293210309215E-07
0.850982666015625,8.30904284338158E-06,1.96816531618415E-07
0.85601806640625,8.34102902161368E-06,1.95347931511321E-07
0.861053466796875,8.3729131680871E-06,1.82995035037904E-07
0.8660888671875,8.40469956199915E-06,1.734864731571E-07
0.871124267578125,8.43639256677323E-06,1.67733409789267E-07
0.87615966796875,8.46799662632536E-06,1.5749165492464E-07
0.881195068359375,8.49951626121765E-06,1.54353367688601E-07
0.88623046875,8.53095606470434E-06,1.42139638420657E-07
0.891265869140625,8.56232069867623E-06,1.36104594292517E-07
0.89630126953125,8.59361488950942E-06,1.2159507142808E-07
0.901336669921875,8.62484342382461E-06,1.14170248050393E-07
0.9063720703125,8.65601114416325E-06,1.05280359743003E-07
0.911407470703125,8.68712294458693E-06,9.24791061943218E-08
0.91644287109375,8.71818376620668E-06,7.88133041058232E-08
0.921478271484375,8.74919859264878E-06,8.16729893824715E-08
0.926513671875,8.78017244546401E-06,7.32821443797361E-08
0.931549072265625,8.8111103794871E-06,6.61479212941463E-08
0.93658447265625,8.84201747815343E-06,5.81290062215702E-08
0.941619873046875,8.87289884878002E-06,4.61685340324796E-08
0.9466552734375,8.90375961781788E-06,4.00270032758679E-08
0.951690673828125,8.93460492608286E-06,3.69526911046376E-08
0.95672607421875,8.96543992397214E-06,1.55781424341078E-08
0.961761474609375,8.99626976667357E-06,2.16745692639292E-08
0.966796875,9.027099609375E-06,0
0.971832275390625,9.05914306640625E-06,1.52587890624814E-09
0.97686767578125,9.0911865234375E-06,6.10351562499933E-09
0.981903076171875,9.12322998046875E-06,7.62939453124916E-09
0.9869384765625,9.1552734375E-06,0
0.991973876953125,9.19410615019255E-06,6.94365449495275E-09
0.99700927734375,9.23289620315523E-06,7.82645309476719E-09
1.00204467773438,9.27162236073806E-06,1.79284205119362E-08
1.007080078125,9.310263482694E-06,1.28566344935046E-08
1.01211547851563,9.34879854946349E-06,2.62014505365122E-08
1.01715087890625,9.38720668824969E-06,2.74661633128071E-08
1.02218627929688,9.42546719996113E-06,5.97012570701202E-08
1.0272216796875,9.46355958707799E-06,7.89819168282589E-08
1.03225708007813,9.50146358247664E-06,1.05470011273365E-07
1.03729248046875,9.53915917922464E-06,1.31250977025362E-07
1.04232788085938,9.57662666133658E-06,1.4963066288217E-07
1.04736328125,9.61384663545863E-06,1.99385786416367E-07
1.05239868164063,9.65080006342877E-06,2.37810776414977E-07
1.05743408203125,9.68746829563897E-06,2.83234829361027E-07
1.06246948242188,9.72383310510658E-06,3.21332910518418E-07
1.0675048828125,9.75987672214456E-06,3.86607652855436E-07
1.07254028320313,9.79558186950428E-06,4.49169107058223E-07
1.07757568359375,9.83093179785062E-06,5.21241053711882E-07
1.08261108398438,9.86591032141726E-06,6.02839678582738E-07
1.087646484375,9.90050185367995E-06,6.85130470538798E-07
1.09268188476563,9.93469144287804E-06,7.72095666496962E-07
1.09771728515625,9.96846480720886E-06,8.66190954509893E-07
1.10275268554688,1.00018083695161E-05,9.66514384390196E-07
1.1077880859375,1.00347092912915E-05,1.06758563058351E-06
1.11282348632813,1.00671555058108E-05,1.16941675981417E-06
1.11785888671875,1.00991357502251E-05,1.28086913258735E-06
1.12289428710938,1.01306395964349E-05,1.39279790356508E-06
1.1279296875,1.01616574805781E-05,1.52047142567188E-06
1.13296508789063,1.01921807309711E-05,1.6425360659039E-06
1.13800048828125,1.02222015943489E-05,1.75594781971359E-06
1.14303588867188,1.02517132602607E-05,1.87597228661427E-06
1.1480712890625,1.02807098834862E-05,1.99346003838884E-06
1.15310668945313,1.03091866043486E-05,2.10231241908889E-06
1.15814208984375,1.03371395668132E-05,2.21474031599926E-06
1.16317749023438,1.03645659342687E-05,2.30938426104382E-06
1.168212890625,1.03914639029033E-05,2.41676363615923E-06
1.17324829101563,1.0417832712599E-05,2.50941338115102E-06
1.17828369140625,1.04436726552779E-05,2.58733320409709E-06
1.18331909179688,1.04689850806483E-05,2.65357351310171E-06
1.1883544921875,1.04937723993091E-05,2.72033892881591E-06
1.19338989257813,1.05180380831834E-05,2.77541894806659E-06
1.19842529296875,1.05417866632626E-05,2.80660200861244E-06
1.20346069335938,1.05650237246536E-05,2.83524483003385E-06
1.20849609375,1.0587755898934E-05,2.82777144481595E-06
1.21353149414063,1.06099908538264E-05,2.80858824773611E-06
1.21856689453125,1.06317372802175E-05,2.78073830572E-06
1.22360229492188,1.0653004876554E-05,2.73200488907098E-06
1.2286376953125,1.06738043306564E-05,2.66542906778106E-06
1.23367309570313,1.06941472990015E-05,2.57489566974849E-06
1.23870849609375,1.07140463835311E-05,2.47565088209387E-06
1.24374389648438,1.07335151060533E-05,2.35547415175916E-06
1.248779296875,1.07525678803079E-05,2.22960985406707E-06
1.25381469726563,1.0771219981776E-05,2.09193919791154E-06
1.25885009765625,1.07894875153187E-05,1.93634256280631E-06
1.26388549804688,1.08073873807371E-05,1.77806183801291E-06
1.2689208984375,1.08249372363486E-05,1.62318288083893E-06
1.27395629882813,1.08421554606825E-05,1.47473907056752E-06
1.27899169921875,1.08590611124005E-05,1.30829728603695E-06
1.28402709960938,1.08756738885527E-05,1.16351068175976E-06
1.2890625,1.08920140812827E-05,1.02510017652984E-06
1.29409790039063,1.09081025331003E-05,8.89993170024691E-07
1.29913330078125,1.09239605908432E-05,7.58168315406778E-07
1.30416870117188,1.09396100584495E-05,6.54017871238005E-07
1.3092041015625,1.09550731486692E-05,5.25639741955814E-07
1.31423950195313,1.09703724338423E-05,4.27942995845155E-07
1.31927490234375,1.0985530795874E-05,3.33438930688518E-07
1.32431030273438,1.10005713755378E-05,2.54311436962212E-07
1.329345703125,1.10155175212416E-05,1.7527837719589E-07
1.33438110351563,1.10303927373886E-05,1.05471520423868E-07
1.33941650390625,1.10452206324689E-05,4.48672581561469E-08
1.34445190429688,1.10600248670157E-05,1.7855992359324E-08
1.3494873046875,1.10748291015625E-05,0
1.35452270507813,1.1090087890625E-05,0
1.35955810546875,1.1126708984375E-05,0
1.36459350585938,1.11785888671875E-05,0
1.36962890625,1.12473588777471E-05,1.97309660028984E-08
1.37466430664063,1.13161025727194E-05,7.00058257181285E-08
1.37969970703125,1.13848070393666E-05,1.56941007508389E-07
1.38473510742188,1.14534596077264E-05,2.71393907898558E-07
1.3897705078125,1.1522047908476E-05,4.13376896211507E-07
1.39480590820313,1.15905599291277E-05,6.07316047434752E-07
1.39984130859375,1.16589840683033E-05,8.44067689509248E-07
1.40487670898438,1.1727309187841E-05,1.120591202784E-06
1.409912109375,1.1795524662506E-05,1.43994897030653E-06
1.41494750976563,1.18636204270805E-05,1.79604754166949E-06
1.41998291015625,1.19315870206295E-05,2.18889637780798E-06
1.42501831054688,1.19994156277469E-05,2.60629726287807E-06
1.4300537109375,1.20670981166053E-05,3.03605129745717E-06
1.43508911132813,1.21346270736465E-05,3.47206237947851E-06
1.44012451171875,1.22019958347667E-05,3.94790650898333E-06
1.44515991210938,1.22691985128677E-05,4.39645090119483E-06
1.4501953125,1.23362300216622E-05,4.82380415802528E-06
1.45523071289063,1.240308609564E-05,5.20860824029748E-06
1.46026611328125,1.24697633061192E-05,5.58748767044331E-06
1.46530151367188,1.25362590733264E-05,5.88415108292357E-06
1.4703369140625,1.26025716744679E-05,6.15353184115712E-06
1.47537231445313,1.26687002477717E-05,6.3529061975408E-06
1.48040771484375,1.2734644792502E-05,6.50668821531054E-06
1.48544311523438,1.28004061649624E-05,6.59961824910011E-06
1.490478515625,1.28659860705272E-05,6.64695338259783E-06
1.49551391601563,1.29313870517541E-05,6.63953579980841E-06
1.50054931640625,1.29966124726535E-05,6.59567268359646E-06
1.50558471679688,1.30616664992044E-05,6.49704932110806E-06
1.5106201171875,1.31265540762251E-05,6.34366076752495E-06
1.51565551757813,1.31912809007234E-05,6.14770835708906E-06
1.52069091796875,1.32558533918678E-05,5.87256457688225E-06
1.52572631835938,1.33202786577321E-05,5.5395846235179E-06
1.53076171875,1.33845644589878E-05,5.14876073632474E-06
1.53579711914063,1.34487191697229E-05,4.71839508808956E-06
1.54083251953125,1.35127517355872E-05,4.21185763941285E-06
1.54586791992188,1.35766716294674E-05,3.6840705580326E-06
1.5509033203125,1.36404888049143E-05,3.11366158571073E-06
1.55593872070313,1.37042136475453E-05,2.53418967276718E-06
1.56097412109375,1.37678569246618E-05,1.97921338783825E-06
1.56600952148438,1.38314297333211E-05,1.46398042292886E-06
1.571044921875,1.38949434471157E-05,1.01594522475934E-06
1.57608032226563,1.39584096619097E-05,6.4425147090282E-07
1.58111572265625,1.40218401407945E-05,3.48887398268024E-07
1.58615112304688,1.40852467585202E-05,1.35944647729819E-07
1.5911865234375,1.41486414456663E-05,2.67735933961604E-08
1.59622192382813,1.42120361328125E-05,0
1.60125732421875,1.42823791503951E-05,4.257202147988E-08
1.60629272460938,1.43527221679775E-05,1.52282714834983E-07
1.611328125,1.44230651855596E-05,3.016662597529E-07
1.61636352539063,1.44934082031413E-05,5.12084960921224E-07
1.62139892578125,1.45637512207225E-05,7.19451904277534E-07
1.62643432617188,1.46340942383031E-05,9.6038818357189E-07
1.6314697265625,1.47044372558832E-05,1.17691040036685E-06
1.63650512695313,1.47747802734626E-05,1.37512207028744E-06
1.64154052734375,1.48451232910413E-05,1.53976440427117E-06
1.64657592773438,1.49154663086195E-05,1.64947509763054E-06
1.651611328125,1.4985809326197E-05,1.71340942380305E-06
1.65664672851563,1.50561523437739E-05,1.72851562497614E-06
1.66168212890625,1.51264953613502E-05,1.6795349120873E-06
1.66671752929688,1.5196838378926E-05,1.58782958982396E-06
1.6717529296875,1.52671813965015E-05,1.42898559568604E-06
1.67678833007813,1.53375244140765E-05,1.22741699217347E-06
1.68182373046875,1.54078674316513E-05,9.77020263661179E-07
1.68685913085938,1.54782104492259E-05,6.83898925774058E-07
1.69189453125,1.55485534668005E-05,3.63311767574528E-07
1.69692993164063,1.5618896484375E-05,0
